Source_Name,DataRelease,RAJ2000,DEJ2000,GLON,GLAT,Conf_68_SemiMajor,Conf_68_SemiMinor,Conf_68_PosAng,Conf_95_SemiMajor,Conf_95_SemiMinor,Conf_95_PosAng,ROI_num,Extended_Source_Name,Signif_Avg,Pivot_Energy,Flux1000,Unc_Flux1000,Energy_Flux100,Unc_Energy_Flux100,SpectrumType,PL_Flux_Density,Unc_PL_Flux_Density,PL_Index,Unc_PL_Index,LP_Flux_Density,Unc_LP_Flux_Density,LP_Index,Unc_LP_Index,LP_beta,Unc_LP_beta,LP_SigCurv,PLEC_Flux_Density,Unc_PLEC_Flux_Density,PLEC_Index,Unc_PLEC_Index,PLEC_Expfactor,Unc_PLEC_Expfactor,PLEC_Exp_Index,Unc_PLEC_Exp_Index,PLEC_SigCurv,Npred,Flux_Band.0,Flux_Band.1,Flux_Band.2,Flux_Band.3,Flux_Band.4,Flux_Band.5,Flux_Band.6,Unc_Flux_Band.0_0,Unc_Flux_Band.0_1,Unc_Flux_Band.1_0,Unc_Flux_Band.1_1,Unc_Flux_Band.2_0,Unc_Flux_Band.2_1,Unc_Flux_Band.3_0,Unc_Flux_Band.3_1,Unc_Flux_Band.4_0,Unc_Flux_Band.4_1,Unc_Flux_Band.5_0,Unc_Flux_Band.5_1,Unc_Flux_Band.6_0,Unc_Flux_Band.6_1,nuFnu_Band.0,nuFnu_Band.1,nuFnu_Band.2,nuFnu_Band.3,nuFnu_Band.4,nuFnu_Band.5,nuFnu_Band.6,Sqrt_TS_Band.0,Sqrt_TS_Band.1,Sqrt_TS_Band.2,Sqrt_TS_Band.3,Sqrt_TS_Band.4,Sqrt_TS_Band.5,Sqrt_TS_Band.6,Variability_Index,Frac_Variability,Unc_Frac_Variability,Signif_Peak,Flux_Peak,Unc_Flux_Peak,Time_Peak,Peak_Interval,Flux_History.0,Flux_History.1,Flux_History.2,Flux_History.3,Flux_History.4,Flux_History.5,Flux_History.6,Flux_History.7,Flux_History.8,Flux_History.9,Unc_Flux_History.0_0,Unc_Flux_History.0_1,Unc_Flux_History.1_0,Unc_Flux_History.1_1,Unc_Flux_History.2_0,Unc_Flux_History.2_1,Unc_Flux_History.3_0,Unc_Flux_History.3_1,Unc_Flux_History.4_0,Unc_Flux_History.4_1,Unc_Flux_History.5_0,Unc_Flux_History.5_1,Unc_Flux_History.6_0,Unc_Flux_History.6_1,Unc_Flux_History.7_0,Unc_Flux_History.7_1,Unc_Flux_History.8_0,Unc_Flux_History.8_1,Unc_Flux_History.9_0,Unc_Flux_History.9_1,Sqrt_TS_History.0,Sqrt_TS_History.1,Sqrt_TS_History.2,Sqrt_TS_History.3,Sqrt_TS_History.4,Sqrt_TS_History.5,Sqrt_TS_History.6,Sqrt_TS_History.7,Sqrt_TS_History.8,Sqrt_TS_History.9,ASSOC_FGL,ASSOC_FHL,ASSOC_GAM1,ASSOC_GAM2,ASSOC_GAM3,TEVCAT_FLAG,ASSOC_TEV,CLASS1,CLASS2,ASSOC1,ASSOC2,ASSOC_PROB_BAY,ASSOC_PROB_LR,RA_Counterpart,DEC_Counterpart,Unc_Counterpart,Flags
4FGL J0002.7+7220,2,0.6786,72.3479,119.2088,9.8293,0.0686,0.0493,27.570,0.1112,0.0799,27.570,533,,4.308,2562.32,2.4843e-10,6.0115e-11,3.4024e-12,1.1502e-12,PowerLaw,3.6092e-14,8.5769e-15,2.4354,0.1842,3.9493e-14,1.0218e-14,2.4103,0.2537,0.0717,0.1258,0.727,3.9700e-14,1.1875e-14,2.1205,0.6069,0.00172,0.00320,0.6667,nan,0.902,442.08,5.063206451327851e-11,2.2473116700894025e-09,1.0854293019946226e-09,2.2433005453237342e-10,4.875267203829914e-11,3.302123656977185e-13,1.2816737688520208e-12,nan,6.369580773935013e-08,nan,9.920686494524489e-09,-7.591119954852843e-10,7.488207831585214e-10,-7.87453574568886e-11,8.283696645294825e-11,-1.5879589310152653e-11,1.8034771592789767e-11,nan,6.71701192930807e-12,nan,4.206505803405758e-12,7.973045746572423e-15,5.176846906880528e-13,7.085996286265717e-13,5.16760679386552e-13,3.182715321761037e-13,7.606683668094204e-15,5.795305912676546e-14,0.0,0.23055043816566467,1.4425846338272095,3.032456398010254,4.059209823608398,0.0,0.5273318886756897,16.2045,0.3380,0.3176,nan,nan,nan,nan,nan,1.5116585316832243e-08,9.738346129495312e-09,7.408705648970226e-09,1.2054661197198613e-13,9.415328072748252e-09,8.329281014907153e-11,1.3056953740431254e-08,5.7831872624092284e-09,1.850682629367384e-08,1.6988360940217717e-08,-6.7846266382787235e-09,7.28794047333281e-09,-5.950073767024833e-09,6.1104903359421314e-09,-5.617338150187834e-09,5.905528954741612e-09,nan,4.224106397998639e-09,-4.889247673389718e-09,5.351350029769719e-09,nan,4.851890889057131e-09,-6.02344529809784e-09,6.375273198244713e-09,-4.262056929604796e-09,4.830323252491553e-09,-6.172301336704322e-09,6.4544680711264846e-09,-6.247756534349946e-09,6.5459295761627345e-09,2.4080562591552734,1.679158329963684,1.3353177309036255,0.0,2.097344398498535,0.0,2.2919116020202637,1.4217326641082764,3.249202251434326,2.9280288219451904,,,,,,N,,spp,,SNR G119.5+10.2,,0.8000,0.0000,1.6667,72.7500,0.00045,0
4FGL J0002.8+6217,1,0.7201,62.2905,117.3204,-0.0510,0.0212,0.0202,3.840,0.0343,0.0328,3.840,169,,30.155,1361.69,2.5454e-09,1.1382e-10,1.7721e-11,1.3000e-12,PLSuperExpCutoff,1.3926e-12,6.1641e-14,2.4566,0.0312,1.9701e-12,8.9948e-14,2.3174,0.0596,0.4435,0.0325,10.631,1.9312e-12,9.2719e-14,1.1151,0.1785,0.01325,0.00173,0.6667,nan,10.815,2774.40,7.83158693451469e-09,1.0349717527446956e-08,7.256578893333199e-09,2.1259152216401844e-09,3.3617492123383386e-10,3.853955349297777e-12,4.728173314903722e-17,nan,3.612758803228644e-08,-8.185186750608864e-09,8.298802534056904e-09,-6.416794873231879e-10,6.416794873231879e-10,-1.2292894480125938e-10,1.2292894480125938e-10,-3.435866174905655e-11,3.604451806471509e-11,-3.5155470114872633e-12,5.338463178461428e-12,nan,3.037667773569952e-12,1.2919006142642075e-12,2.6430595993082173e-12,5.159212900646137e-12,4.9188856113269175e-12,1.90440697066252e-12,7.305280376934328e-14,1.3142325188376462e-18,0.19143642485141754,1.2631255388259888,12.714080810546875,22.85166358947754,14.481913566589355,1.1358026266098022,0.0,6.0100,0.0000,10.0000,nan,nan,nan,nan,nan,2.066493642871592e-08,2.7384990275436394e-08,2.0706673709014467e-08,1.978363783905479e-08,2.1011361539535756e-08,2.354270911553158e-08,2.206875038268663e-08,2.3094532508594057e-08,2.106327023909671e-08,2.523664122122682e-08,-3.2126286075850885e-09,3.3499272245052225e-09,-2.9149940239392436e-09,3.012958771364538e-09,-2.7724855744537535e-09,2.939421817060861e-09,-2.6942521547113074e-09,2.8015534336844894e-09,-2.702605472748587e-09,2.803959064934247e-09,-3.0563269692862605e-09,3.246352964225707e-09,-2.943298937907457e-09,3.06903413793691e-09,-2.7794466728181533e-09,2.8602513690856313e-09,-2.855948144642184e-09,2.9647386767805983e-09,-3.050451891084549e-09,3.1610478679056087e-09,7.566690921783447,11.745038032531738,8.875059127807617,8.796669960021973,9.426299095153809,9.388590812683105,9.210616111755371,10.302642822265625,8.789801597595215,10.062236785888672,3FGL J0002.6+6218,,,,,N,,PSR,,PSR J0002+6216,,1.0000,0.0000,0.7422,62.2693,0.00003,0
4FGL J0003.1-5248,1,0.7817,-52.8071,318.9899,-62.7889,0.0205,0.0188,-41.610,0.0333,0.0305,-41.610,900,,15.321,3772.39,3.1530e-10,3.6543e-11,3.7013e-12,4.3187e-13,PowerLaw,2.3297e-14,2.6520e-15,1.8751,0.0815,2.5519e-14,3.4585e-15,1.8101,0.1136,0.0565,0.0521,1.194,2.5427e-14,3.2104e-15,1.6413,0.1848,0.00069,0.00053,0.6667,nan,1.678,372.74,6.438876098968649e-09,6.818165476651927e-10,6.388392592704406e-10,1.8009813085306803e-10,7.315767436288922e-11,4.2056271659651756e-11,9.364028649705425e-12,nan,1.8125446032968284e-08,nan,2.475353255704249e-09,-1.846971742214265e-10,1.9506343762465406e-10,-3.5855280550167734e-11,3.8913882532964905e-11,-1.507338177886286e-11,1.6969096267027695e-11,-9.730526280560259e-12,1.1448545236825147e-11,-3.993983963002101e-12,5.546507697573588e-12,1.0366435357692105e-12,1.65877186118768e-13,4.451438404082936e-13,4.3815556109542964e-13,5.097634011956564e-13,1.0231749258612921e-12,5.264823407964692e-13,0.25020313262939453,0.25995269417762756,3.7599802017211914,6.710128307342529,8.574180603027344,9.720213890075684,5.547159194946289,5.0881,0.0000,10.0000,nan,nan,nan,nan,nan,1.1835733504383938e-09,2.8266722296166336e-09,2.7988409367907252e-09,3.4341260946035845e-09,2.4608779458645813e-09,3.5280396382120216e-09,2.5207269604976545e-09,2.2642121511040614e-09,2.261538734060764e-09,2.952714739379303e-09,-6.650749950765089e-10,8.206736401561443e-10,-8.531672590628148e-10,9.631492270401054e-10,-8.610607227232947e-10,9.923353250229638e-10,-9.137038903261896e-10,1.0360525770636286e-09,-8.032584042361179e-10,9.199601080922548e-10,-1.017417372572993e-09,1.1742050665120018e-09,-8.712843224678579e-10,1.0223328850145208e-09,-7.560035375497876e-10,8.888419444907925e-10,-8.199446677181754e-10,9.604245176930704e-10,-8.452461508490217e-10,9.689328228645877e-10,2.0009806156158447,5.1180806159973145,5.167853832244873,6.177472114562988,4.353671550750732,6.654729843139648,4.517484664916992,5.447661876678467,3.8353095054626465,6.02170991897583,3FGL J0003.2-5246,3FHL J0003.3-5248,,,,N,,bcu,,RBS 0006,,0.9830,0.8598,0.8317,-52.7909,0.00000,0
4FGL J0003.2+2207,1,0.8058,22.1302,108.4385,-39.3808,0.0601,0.0533,-75.210,0.0974,0.0864,-75.210,1092,,4.466,2572.91,1.3514e-10,3.3927e-11,1.5547e-12,4.3405e-13,PowerLaw,2.0326e-14,5.0714e-15,2.2105,0.2079,2.4486e-14,9.2839e-15,0.7699,0.5452,0.9997,0.0217,2.524,2.7241e-14,8.5536e-15,0.0001,0.0115,0.01100,0.00269,0.6667,nan,2.470,215.39,2.7060073293228015e-08,6.095704385700174e-09,2.780365937482543e-10,3.7135593211612417e-11,6.237540345344073e-11,5.907046770128876e-13,6.662552051843473e-17,nan,2.9159558323499368e-08,-3.1575626557867054e-09,3.2143077088875316e-09,-2.4815502430719505e-10,2.7154056780887004e-10,-3.592061370571997e-11,4.0950246665838463e-11,-1.649723586905072e-11,1.763788941289146e-11,nan,6.1300712769774e-12,nan,3.848013921392557e-12,4.299012968528304e-12,1.4348982071976657e-12,1.8624601101809024e-13,8.741531803968527e-14,4.1782885745050846e-13,1.39048911680607e-14,3.2731640236299874e-18,0.8103295564651489,1.9500892162322998,1.1215075254440308,1.036106824874878,5.9246015548706055,0.20232245326042175,0.0,5.1751,0.0000,10.0000,nan,nan,nan,nan,nan,3.959164995848141e-09,8.579636567168647e-13,4.179447898877697e-09,3.2770008928650896e-09,2.726030734478968e-09,2.614509053699976e-09,1.5755272642081763e-09,3.392744529762126e-09,2.2449802017376896e-09,2.0550239288041894e-09,-1.4463996667046786e-09,1.6469360319959492e-09,nan,1.8451226102556006e-09,-1.8294051828959823e-09,1.9519141858381772e-09,-1.942741745253329e-09,2.1658075333164106e-09,-1.4473696685612936e-09,1.7920045447539223e-09,-2.1166208785672325e-09,2.4586535030124423e-09,nan,2.1778685521667285e-09,-2.1455284215932124e-09,2.5408528614434545e-09,-1.303956609355339e-09,1.7698911225494385e-09,nan,2.695473400038395e-09,3.5582733154296875,0.0,3.0452117919921875,1.818143367767334,2.3797335624694824,1.258847951889038,0.9452011585235596,1.7343932390213013,2.0316245555877686,0.8606517314910889,,,,,,N,,bll,,2MASX J00032450+2204559,,nan,0.0000,0.8522,22.0822,0.00000,0
4FGL J0003.3+2511,1,0.8323,25.1912,109.3816,-36.4115,0.0630,0.0556,63.580,0.1021,0.0901,63.580,272,,6.664,1275.51,2.0100e-10,3.6097e-11,2.4804e-12,4.2469e-13,PowerLaw,1.5134e-13,2.5324e-14,2.3224,0.1301,2.0059e-13,3.8708e-14,2.1829,0.2538,0.3215,0.2053,2.258,1.9534e-13,3.7145e-14,1.3075,0.6353,0.00975,0.00607,0.6667,nan,2.358,404.86,7.592522097144005e-12,2.1643149494821046e-09,6.835668142635143e-10,2.1389895410450777e-10,3.2474550826222526e-11,1.951869350554688e-14,6.476997573346598e-17,nan,1.2724632902916255e-08,nan,1.9952748342433324e-09,-2.247794728127417e-10,2.3330143372746193e-10,-4.394882027747293e-11,4.9056859269258624e-11,-1.2159722014015717e-11,1.4541836484971427e-11,nan,8.20930736583625e-12,nan,5.209479549128648e-12,1.2009093365735173e-15,5.039846036163087e-13,4.5202676237504624e-13,4.980873027395083e-13,2.1474660970906972e-13,4.545143325461909e-16,3.0506952454499226e-18,0.0,0.9385568499565125,3.1891000270843506,5.995350360870361,3.701956033706665,0.0,0.0,2.7037,0.0000,10.0000,nan,nan,nan,nan,nan,4.3480730127498646e-09,2.644245489236141e-09,5.027016136693874e-09,4.858072166769034e-09,4.312059598277074e-09,4.812209297710979e-09,6.25313623103807e-09,2.3395285708716074e-09,2.4078361526846948e-09,4.0976146920002066e-09,-1.8292758419136135e-09,2.2409376576604245e-09,-1.8264157963798766e-09,2.096665063788805e-09,-2.067956250684233e-09,2.3332520360241915e-09,-2.3477233490609706e-09,2.516200137137048e-09,-1.888822431794779e-09,2.1791011217686673e-09,-2.4413238097764633e-09,2.7570541405452786e-09,-2.6831783461744863e-09,2.6319353363390974e-09,-1.964842732959937e-09,2.2518926723336108e-09,-2.0383903454046504e-09,2.4104784834833026e-09,-2.252819264469963e-09,2.5511979195869117e-09,2.5646090507507324,1.4816503524780273,2.7095069885253906,2.298877239227295,2.7949891090393066,2.1954236030578613,2.725998640060425,1.163169026374817,1.2428792715072632,1.895928144454956,,,,,,N,,,,,,0.0000,0.0000,nan,nan,nan,0
4FGL J0003.3-1928,1,0.8465,-19.4676,65.1978,-76.5810,0.0437,0.0379,-51.750,0.0708,0.0614,-51.750,1483,,14.550,953.80,4.0165e-10,4.4222e-11,2.9885e-12,4.3338e-13,LogParabola,4.9702e-13,4.7972e-14,2.2776,0.0748,6.1355e-13,7.0506e-14,2.0584,0.1308,0.2464,0.1037,3.283,6.0526e-13,7.9370e-14,1.3643,0.5403,0.00942,0.00603,0.6667,nan,3.261,480.13,9.914586512893564e-12,1.9469552636763865e-09,1.1936008847968083e-09,3.182555052827496e-10,7.062324336448711e-11,5.1010094585801635e-12,8.137958376251846e-18,nan,9.164953240770046e-09,-1.2311358599248479e-09,1.2427617823718151e-09,-1.8125077827502167e-10,1.8866690154606403e-10,-4.627193420092546e-11,4.9242231819901505e-11,-1.5542974893256734e-11,1.7713292638221745e-11,-4.0355453354012916e-12,5.995364361216504e-12,nan,3.9498296126871946e-12,1.6676587953450006e-15,5.058088279816242e-13,8.406680299805069e-13,7.389547957911691e-13,4.37324303289785e-13,1.0708166802266342e-13,2.4181007035914457e-19,0.0,1.6534737348556519,7.885760307312012,10.062070846557617,7.76367712020874,1.5801193714141846,0.0,45.8871,0.6441,0.1889,9.042,8.641634074990634e-09,1.3694960721011284e-09,476030016.0,31560000.0,7.429183934704042e-10,4.22727275406487e-09,1.945380523338258e-09,2.4592375358345464e-10,1.7171540855898115e-09,5.134857428146233e-09,4.510126494494671e-09,8.641634074990634e-09,3.108912682847631e-09,4.117052032626134e-09,-6.46055209330143e-10,7.876638785653256e-10,-1.0307255049468722e-09,1.0326034471930257e-09,-7.654379907684472e-10,9.015000412837537e-10,nan,9.382474797092755e-10,-7.662017131870869e-10,8.938721429707641e-10,-1.3359190420558775e-09,1.4285661542601247e-09,-1.231584279004494e-09,1.3579470881097677e-09,-1.3694960721011284e-09,1.4606768017344507e-09,-1.1156779944343498e-09,1.2226616386001865e-09,-1.0611052037035051e-09,1.1837235636136256e-09,1.2114901542663574,5.7071332931518555,3.0514461994171143,0.293081134557724,2.6829354763031006,4.910014629364014,4.894007682800293,9.041675567626953,3.211698293685913,5.210375785827637,,,,,,N,,bcu,,PKS 0000-197,,0.9972,0.9101,0.8278,-19.4562,0.00000,0
4FGL J0003.3-5905,1,0.8483,-59.0952,314.2390,-56.9659,0.0796,0.0479,25.980,0.1291,0.0776,25.980,1199,,6.877,1040.67,1.3031e-10,2.5059e-11,1.8341e-12,3.3108e-13,PowerLaw,1.7269e-13,2.8564e-14,2.4606,0.1537,1.6224e-13,3.0617e-14,2.5031,0.1356,-0.0451,0.0550,0.687,1.7309e-13,2.9472e-14,2.4648,0.2048,-0.00003,0.00095,0.6667,nan,0.019,404.58,4.162682785274763e-12,3.690826533286895e-09,5.04578434590286e-10,9.582053206447227e-11,3.1357697688472186e-11,2.968094086480688e-12,4.106823151136477e-15,nan,1.1620532092138092e-08,-1.5275600784292465e-09,1.5443029077744086e-09,-1.6473861164101322e-10,1.5733184199895334e-10,-3.017256930415435e-11,3.215666968814368e-11,-1.0096009098181646e-11,1.2154480547033053e-11,-2.4405761699791695e-12,4.281506139208746e-12,nan,3.183061886985472e-12,6.548516535550219e-16,8.481722811072567e-13,3.2846639362420216e-13,2.2020083781555677e-13,2.041298174330214e-13,6.820843260861575e-14,1.8405677866234184e-16,0.0,2.4814038276672363,3.3461179733276367,3.7004404067993164,4.91653299331665,1.3989408016204834,0.0,4.4944,0.0000,10.0000,nan,nan,nan,nan,nan,2.1060082566748406e-09,5.0696464803934305e-09,6.163677568338244e-09,2.6518023332755547e-09,5.159426663681188e-09,3.4753724342806436e-09,3.6609075770854815e-09,5.069860531392578e-09,4.7232249222872724e-09,2.2062893734187128e-09,-2.091879114374251e-09,2.3749568978104207e-09,-1.958264883583638e-09,2.157729550589238e-09,-2.0707415782084126e-09,2.2302035773691387e-09,-1.8323168538003642e-09,1.9956660768372103e-09,-1.9126518147061233e-09,2.1016486329017425e-09,-2.5313011686733944e-09,2.706725954482181e-09,-1.5513547113599202e-09,1.788321268847426e-09,-1.9101131787380154e-09,2.0798549549283507e-09,-1.9871619905131865e-09,2.1831521035409196e-09,-1.4109707846543529e-09,1.6801968705237869e-09,1.0075759887695312,2.9513370990753174,3.300917625427246,1.4829349517822266,3.121180295944214,1.4004536867141724,2.934992790222168,2.911867141723633,2.7220401763916016,1.724044680595398,,,,,,N,,bcu,,PMN J0003-5905,,0.9798,0.9494,0.8055,-59.0966,0.00450,4
4FGL J0003.6+3059,1,0.9045,30.9898,111.0045,-30.7720,0.0500,0.0440,-83.550,0.0810,0.0714,-83.550,131,,11.659,1555.61,4.4164e-10,5.1101e-11,1.9651e-12,2.7710e-13,LogParabola,1.4330e-13,1.6850e-14,2.1987,0.0825,2.4861e-13,3.3488e-14,1.8310,0.2223,0.7695,0.2418,4.978,2.3783e-13,6.3484e-14,0.0158,0.5353,0.01943,0.01044,0.6667,nan,4.941,288.05,1.1942208999471404e-08,1.2056545761751636e-09,4.144568022113049e-10,3.7660141671835845e-10,5.3622058182600796e-11,5.953820336052074e-12,1.7070111903156989e-22,-9.901233610776217e-09,7.503483168136427e-09,-7.952306591008096e-10,8.265629847237221e-10,-1.16040753395108e-10,1.2657615233724329e-10,-5.040771966502433e-11,5.3308111397365465e-11,-1.5837950742558782e-11,1.8299400189603077e-11,-3.758473133413931e-12,5.7930882313428356e-12,nan,3.9858880085397175e-12,2.070085639363506e-12,3.516286925259876e-13,3.500985037898502e-13,9.052888104953138e-13,3.061423456320739e-13,1.1285633208122856e-13,4.7447699696723245e-24,1.1945550441741943,1.5292258262634277,3.9087493419647217,10.300190925598145,4.571708679199219,2.2702033519744873,0.0,6.1655,0.0000,10.0000,nan,nan,nan,nan,nan,8.704568177364536e-10,1.1627443452510988e-09,6.041115940824682e-10,1.461914034273093e-09,8.20796708378424e-10,1.0726639576574826e-09,1.3671807019832727e-09,7.177479166564638e-10,6.426476573118123e-10,1.0034862940599965e-09,-3.1166771941038007e-10,3.515158719658018e-10,-3.4414646132852056e-10,3.818742266847863e-10,-2.970059753693022e-10,3.466062159507288e-10,-3.581662744167602e-10,4.0037681503513056e-10,-3.2960478790755587e-10,3.75827785559224e-10,-3.6314778961710203e-10,4.152662658185591e-10,-4.153132004969251e-10,4.681004472928407e-10,-2.8148566810770603e-10,3.2678426631349566e-10,-2.935810206050604e-10,3.3829425372111643e-10,-3.631711598117704e-10,4.137142017857087e-10,3.398914337158203,4.162875175476074,2.3203840255737305,5.742444038391113,2.9843077659606934,3.765655755996704,4.188614845275879,3.093644618988037,2.4976539611816406,3.3477365970611572,3FGL J0003.4+3100,,,,,N,,,,,,0.0000,0.0000,nan,nan,nan,0
4FGL J0003.9-1149,1,0.9986,-11.8251,84.5954,-71.0751,0.0323,0.0308,-31.930,0.0524,0.0499,-31.930,310,,12.366,1677.44,3.5052e-10,4.4483e-11,2.2187e-12,3.6102e-13,LogParabola,1.0823e-13,1.3288e-14,2.0871,0.0864,1.4646e-13,2.1149e-14,1.9321,0.1586,0.2712,0.1126,3.343,1.4036e-13,2.0378e-14,1.2639,0.3703,0.00603,0.00286,0.6667,nan,3.259,265.84,1.5702486511580405e-13,1.726750361620566e-12,5.943682768183578e-10,2.6644386696972333e-10,6.59499052590995e-11,1.5741385625545057e-11,5.1098447065752844e-17,nan,7.234453480720049e-09,nan,8.495404935082718e-10,-1.5869805469748144e-10,1.6606822861309212e-10,-4.424278651771196e-11,4.748777759910894e-11,-1.537917883320805e-11,1.7717381381454622e-11,-6.4236224846248025e-12,8.534208062460635e-12,nan,4.458084509190163e-12,2.699680283973402e-17,4.719866105447974e-16,4.4236660233336333e-13,6.43463147348422e-13,4.239149179255386e-13,3.3844140597677486e-13,1.558386250366095e-18,0.0,0.0,4.119169235229492,8.50485610961914,7.521739959716797,4.6024627685546875,0.0,4.3586,0.0000,10.0000,nan,nan,nan,nan,nan,1.5993282254100905e-09,1.2680668737274914e-09,1.8736907581029527e-09,7.83097697798496e-10,1.5557142241107158e-09,2.110428498625083e-09,1.9208372670220797e-09,1.342876476684296e-09,1.071771338345684e-09,1.7430026311160418e-09,-4.691803057177424e-10,5.38114441894777e-10,-4.966538291739653e-10,5.971845240537732e-10,-5.346026954455851e-10,6.109083794392234e-10,-4.5916426216763284e-10,5.419410475937525e-10,-5.944590375506209e-10,6.751173509123021e-10,-6.602199897898231e-10,7.674890167841397e-10,-6.297782295661136e-10,7.23870907659574e-10,-6.510291750139174e-10,7.299997828447147e-10,-5.002903091799737e-10,5.927213719836288e-10,-5.912872969027205e-10,6.801119112331833e-10,4.992722511291504,3.461865186691284,5.29973840713501,1.898666262626648,3.0996921062469482,4.711670875549316,4.308399677276611,2.23478627204895,2.5851974487304688,4.197849273681641,3FGL J0003.8-1151,,,,,N,,bll,,PMN J0004-1148,,0.9983,0.9709,1.0205,-11.8162,0.00000,0
4FGL J0004.0+5715,1,1.0017,57.2578,116.5263,-5.0229,0.0525,0.0411,-8.210,0.0852,0.0667,-8.210,318,,8.007,1305.95,3.5766e-10,5.0452e-11,4.8379e-12,7.1091e-13,PowerLaw,2.6689e-13,3.5951e-14,2.4234,0.0980,3.3123e-13,5.1690e-14,2.2392,0.1963,0.2167,0.1288,2.326,3.1792e-13,4.8388e-14,1.7292,0.3648,0.00557,0.00300,0.6667,nan,2.461,727.37,2.573707739983444e-11,2.0724697999408015e-11,1.6417114334643657e-09,2.88794876901477e-10,7.546700764304859e-11,6.716825446534402e-12,1.15534002280242e-15,nan,1.9067128320671145e-08,nan,3.887891342202465e-09,-4.006127374278634e-10,4.0892350616772433e-10,-6.15341042009554e-11,6.944311098378009e-11,-1.8050479513864737e-11,2.0026891603408536e-11,-4.7793210361524174e-12,6.478769777606974e-12,nan,3.1526272478016315e-12,4.05471918993555e-15,4.779512153890372e-15,1.0732041340680287e-12,6.660162330494879e-13,4.933358951388078e-13,1.5490285107128826e-13,5.2461888869424e-17,0.0,0.0,4.246892929077148,5.047626495361328,5.535495281219482,1.3985413312911987,0.0,10.4412,0.2488,0.2749,nan,nan,nan,nan,nan,4.680608789442431e-09,1.0923842275190054e-08,9.083213292626624e-09,1.0544160211622966e-08,1.163194252029598e-08,1.3254405906160116e-10,1.408629213273116e-08,6.1769833692437714e-09,3.244081225872719e-09,9.990722915631522e-09,-3.556845040719736e-09,3.958170680107287e-09,-3.785002977707563e-09,4.1949346218927985e-09,-3.2963001217467536e-09,3.985058061317659e-09,-3.7221847826174326e-09,3.7936334074117894e-09,-3.6449561147122722e-09,4.021489363736919e-09,nan,4.076530668584155e-09,-4.167932221577075e-09,4.403220454918255e-09,-3.58994700633275e-09,3.7607481573331825e-09,nan,3.657520508681955e-09,-3.659935243760515e-09,3.978187113062859e-09,1.3446235656738281,3.065138816833496,2.9221222400665283,3.1809189319610596,3.4433717727661133,0.0,3.790215492248535,1.808633804321289,0.8888654708862305,3.1188595294952393,3FGL J0003.5+5721,,,,,N,,,,,,0.0000,0.0000,nan,nan,nan,0
4FGL J0004.0+0840,1,1.0073,8.6757,103.4960,-52.3978,0.0503,0.0386,-56.380,0.0815,0.0626,-56.380,701,,6.900,2554.33,1.9186e-10,3.5495e-11,2.1335e-12,3.9528e-13,PowerLaw,2.9699e-14,5.4953e-15,2.0353,0.1282,4.5140e-14,9.8741e-15,1.6673,0.2954,0.4691,0.2448,2.897,4.2795e-14,9.4798e-15,0.5669,0.8222,0.00809,0.00499,0.6667,nan,2.852,225.48,1.0483475421096955e-08,2.1859873911012073e-09,1.4704412687471802e-10,1.6374059053081425e-10,6.915868572265893e-11,2.6384601968520993e-12,6.056322435742112e-13,nan,1.2717979558374282e-08,nan,1.7235053384467847e-09,nan,1.9203288958991038e-10,-4.0995748462613335e-11,4.503556208512727e-11,-1.7250565559345787e-11,1.971719489068935e-11,-2.3220247339500455e-12,4.433968383427134e-12,nan,5.2517929241546746e-12,1.6770922758174711e-12,5.234627835359884e-13,1.005357635249643e-13,3.92097920971779e-13,4.72845883541656e-13,6.31813191717158e-14,3.187950798526698e-14,0.7349308729171753,0.9396020174026489,0.75711989402771,4.993943214416504,6.302095413208008,1.252139925956726,0.2618201971054077,11.3526,0.3789,0.3947,nan,nan,nan,nan,nan,3.749480725900867e-09,2.2752706385631427e-09,1.0748296697116189e-09,4.440609213673952e-09,7.613956132246358e-10,2.7030604421440785e-09,8.117475580604605e-10,9.377033594049067e-10,5.840635197706945e-10,5.294983895787198e-10,-1.1718316317299582e-09,1.3127813280888745e-09,-1.1484228013003417e-09,1.415836892171285e-09,-9.734280048689925e-10,1.284286788028055e-09,-1.511511582563685e-09,1.71557423822577e-09,-7.326759199344224e-10,1.1238826536086322e-09,-1.172451136177699e-09,1.4089613920020838e-09,nan,1.3302537960058203e-09,nan,1.3374941154609132e-09,nan,1.4184681207396466e-09,-5.169409345029408e-10,9.151722157874076e-10,4.070075988769531,2.501141309738159,1.1329193115234375,4.051046848297119,1.0561132431030273,3.3657419681549072,0.8709685802459717,0.8357261419296265,0.4951513111591339,1.038709282875061,3FGL J0004.2+0843,,,,,N,,bll,,SDSS J000359.23+084138.1,,0.9923,0.0000,0.9968,8.6939,0.00000,0
